dataset_index,full_name,pdes,neo,a,e,i,moid,diameter,E_M_useful_kg,sigma_M_kg,value_usd,comp_class,value_per_kg,total_mass_kg,dv_out_kms,cargo_LLO_kg,dry_mass_kg,prop_mass_kg,tof_out_days,loiter_days,tof_ret_days,mission_time_days,mission_cost_usd,revenue_LLO_usd,net_cost_usd,direct_cost_usd,feasible,verdict,profit_usd,direct_minus_mining_usd,total_time_years
605553,       (2010 JP89),2010 JP89,N,3.12668632829405,0.3041641771285477,10.02509652091316,1.20498,4.854,30423763903578.652,3042376390357.865,0.9999,C,0.9999,79643361004132.6,7.187881054045221,66166.51470850669,55000.0,916118.4222189025,676.271186440678,693.3559322033898,681.3220338983051,2050.9491525423728,976308974.850724,66159.89805703584,976242814.952667,311852254.1626625,True,direct_cheaper_than_mining,-976242814.952667,-664390560.7900045,5.615192751656052
84726, 84727 (2002 WL6),84727,N,2.718461091874647,0.1822205750936234,2.338463413229901,1.23456,4.252,20450003832938.53,2045000383293.8533,0.9999,C,0.9999,53534041447483.06,6.914741203176719,97625.84054209528,55000.0,688717.7751122852,388.135593220339,1584.8135593220338,557.6271186440678,2530.5762711864404,748861028.4095085,97616.07795804107,748763412.3315505,391522492.0142479,True,direct_cheaper_than_mining,-748763412.3315505,-357240920.3173026,6.928340235965614
610891,       (2010 NF101),2010 NF101,N,2.796847920442906,0.0728695036008899,27.03741819249638,1.59893,2.241,2993913136153.6055,299391313615.36053,0.9999,C,0.9999,7837468942810.485,9.447588759130868,47709.06966460448,55000.0,2314763.9150344455,474.5762711864407,2575.322033898305,433.93220338983053,3483.8305084745766,2375245385.9287724,47704.29875763802,2375197681.630015,265109070.77218387,True,direct_cheaper_than_mining,-2375197681.630015,-2110088610.857831,9.538208099861949
612516,       (2010 PP17),2010 PP17,N,2.506272030261715,0.1904163364260051,20.72702652721053,1.13496,1.946,1960388444882.8967,196038844488.28967,0.9999,C,0.9999,5131906923777.217,6.722753268720025,61951.06105718808,55000.0,1620757.6088564855,647.457627118644,544.7796610169491,495.77966101694915,1688.0169491525423,1681094726.4391274,61944.86595108236,1681032781.5731764,301176685.4353025,True,direct_cheaper_than_mining,-1681032781.5731764,-1379856096.137874,4.621538532929616
597302,       (2010 AO112),2010 AO112,N,2.202564744977908,0.1569578072770077,20.21209447080129,0.934585,2.408,3714352133190.7046,371435213319.0705,0.9999,C,0.9999,9723434903640.588,7.287548584583577,57022.89208564059,55000.0,1135134.7340921802,532.2033898305085,2377.2203389830506,372.08474576271186,3281.508474576271,1195370842.1168714,57017.18979643202,1195313824.927075,288696176.5962736,True,direct_cheaper_than_mining,-1195313824.927075,-906617648.3308012,8.984280560099304
54513, 54514 (2000 PA12),54514,N,3.999589518117405,0.2342341244219766,20.83813553052795,2.10613,14.873,875204133267011.2,87520413326701.12,0.9999,C,0.9999,2291110296510500.5,8.982691476109068,44185.31017828587,55000.0,1595924.75934373,877.9661016949153,2872.4745762711864,619.4745762711864,4369.9152542372885,1656256711.6936734,44180.89164726804,1656212530.802026,256185206.41819814,True,direct_cheaper_than_mining,-1656212530.802026,-1400027324.383828,11.964175918514137
4542,  4543 Phoinix (1989 CQ1),4543,N,5.126248208229624,0.0956849684821704,14.70941186994531,3.68598,63.836,6.920072179329203e+16,6920072179329204.0,0.9999,C,0.9999,1.8115372197196867e+17,9.84235134793523,34813.94704792633,55000.0,2038795.2647469938,935.5932203389831,49.52542372881356,805.0169491525423,1790.135593220339,2099219334.1620612,34810.46565322154,2099184523.696408,232452379.6710919,True,direct_cheaper_than_mining,-2099184523.696408,-1866732144.0253162,4.901124142971496
532409,       (2002 QA112),2002 QA112,N,3.969037794793841,0.325612591348114,8.979621366478705,1.67395,4.577,25506822706473.363,2550682270647.3364,0.9999,C,0.9999,66771787189720.84,9.854726251681726,63044.94639625287,55000.0,1209483.8497296576,906.7796610169491,2872.4745762711864,990.5593220338983,4769.813559322034,1269735422.3704014,63038.64190161324,1269672383.7284997,303946932.50310856,True,direct_cheaper_than_mining,-1269672383.7284997,-965725451.2253911,13.0590378078632
611414,       (2010 OP31),2010 OP31,N,3.873415267367024,0.3057550062693824,22.96504613822082,1.78792,5.277,39090831529180.96,3909083152918.096,0.9999,C,0.9999,102332019709897.8,7.519164942052281,36064.21540969151,55000.0,1793089.227017961,445.7627118644068,49.52542372881356,990.5593220338983,1485.8474576271187,1853462189.5771809,36060.60898815054,1853426128.9681928,235618664.23443723,True,direct_cheaper_than_mining,-1853426128.9681928,-1617807464.7337556,4.068028631422639
25868, 25869 Jacoby (2000 JP70),25869,N,3.972372617420169,0.1429596377564278,16.97372095316656,2.47059,22.676,3101794139899689.0,310179413989968.94,0.9999,C,0.9999,8119879947381385.0,8.005606560882857,44674.49535802973,55000.0,1741106.753342106,820.3389830508474,1683.8644067796608,619.4745762711864,3123.6779661016944,1801468903.5468013,44670.027908493925,1801424233.5188928,257424060.03603542,True,direct_cheaper_than_mining,-1801424233.5188928,-1544000173.4828572,8.552164178238725
281359,281360 (2007 VE322),281360,N,3.226129240567772,0.1771238101032411,10.81926400031159,1.68298,6.052,58967183438654.26,5896718343865.426,0.9999,C,0.9999,154364354551450.94,7.242137091409253,37619.669967861126,55000.0,1221128.5824525475,762.7118644067797,0.0,310.2372881355932,1072.9491525423728,1281382577.1976976,37615.90800086434,1281344961.2896967,239557827.94291046,True,direct_cheaper_than_mining,-1281344961.2896967,-1041787133.3467863,2.9375746818408563
665174,       (2013 WJ25),2013 WJ25,N,5.159649589933772,0.1188320926375678,16.26259330023701,3.55689,8.168,144964216769700.22,14496421676970.023,0.9999,C,0.9999,379487478454712.6,9.795196473204456,40509.00023148676,55000.0,3065320.3708916195,733.8983050847457,0.0,681.3220338983051,1415.2203389830509,3125957957.528765,40504.94933146361,3125917452.579434,246875010.47099453,True,direct_cheaper_than_mining,-3125917452.579434,-2879042442.1084394,3.874662119050105
278,   279 Thule,279,N,4.283402238177374,0.0401337816951411,2.335778756901431,3.12849,126.59,5.3964955811973914e+17,5.396495581197392e+16,0.9999,C,0.9999,1.4126951783239245e+18,8.784229865642528,55035.94259588717,55000.0,1395871.2727619952,705.0847457627119,49.52542372881356,681.3220338983051,1435.9322033898306,1456161613.9867299,55030.43900162759,1456106583.5477283,283664258.89768374,True,direct_cheaper_than_mining,-1456106583.5477283,-1172442324.6500444,3.9313681133191802
297008,297009 (2010 FL84),297009,N,3.418440323188134,0.2047276027299644,19.38923905148675,1.79024,5.109,35474912606711.6,3547491260671.16,0.9999,C,0.9999,92866263368354.97,7.539295580785998,48530.359259646226,55000.0,1687737.1198030368,705.0847457627119,841.9322033898304,866.8644067796611,2413.8813559322034,1748088169.1239557,48525.50622372026,1748039643.617732,267188973.49254504,True,direct_cheaper_than_mining,-1748039643.617732,-1480850670.125187,6.608846970382487
109965,109966 (2001 SF50),109966,N,2.662328480343105,0.1314660756989005,18.55445295723762,1.34283,5.325,40167283591370.695,4016728359137.07,0.9999,C,0.9999,105149957045473.02,6.738623768218539,71786.34716904581,55000.0,1097958.6605294524,474.5762711864407,1584.8135593220338,495.77966101694915,2555.169491525424,1158187035.9308424,71779.1685343289,1158115256.7623081,326084389.6885667,True,direct_cheaper_than_mining,-1158115256.7623081,-832030867.0737414,6.995672803628812
46425, 46426 (2002 JG58),46426,N,2.399376220220899,0.1445116247229392,4.977597704261828,1.04234,3.995,16961489081632.604,1696148908163.2607,0.9999,C,0.9999,44401803878619.38,5.683763712513227,99761.1727415009,55000.0,626807.028669053,474.5762711864407,1436.2372881355932,310.2372881355932,2221.0508474576272,686937404.5310161,99751.19662422675,686837653.3343918,396930186.54396206,True,direct_cheaper_than_mining,-686837653.3343918,-289907466.7904298,6.080905810972285
337859,337860 (2001 VY128),337860,N,5.131463381783194,0.0763374097743364,26.58411517320472,3.79992,15.941,1077606770946107.2,107760677094610.72,0.9999,C,0.9999,2820960133366772.5,8.899831679285379,34633.6995624309,55000.0,3413820.2773817596,676.271186440678,0.0,743.1694915254237,1419.4406779661017,3474530351.999455,34630.23619247466,3474495721.7632623,231995905.80647275,True,direct_cheaper_than_mining,-3474495721.7632623,-3242499815.9567895,3.886216777456815
20037, 20038 Arasaki (1992 UN5),20038,N,3.985480952744649,0.2406416631070376,19.55725382073325,2.04006,23.979,3667809991660831.0,366780999166083.1,0.9999,C,0.9999,9601596836808458.0,7.100936846956452,48494.81761521252,55000.0,2046724.9992554847,503.3898305084746,1436.2372881355932,1176.1016949152543,3115.7288135593217,2107150718.05533,48489.968133451,2107102228.0871966,267098964.84834686,True,direct_cheaper_than_mining,-2107102228.0871966,-1840003263.2388496,8.530400584693558
609654,       (2010 MO84),2010 MO84,N,2.730881899640192,0.0857858579073336,23.78660888738264,1.59192,3.247,9106688721283.297,910668872128.3296,0.9999,C,0.9999,23839499270375.12,6.744119445683727,55922.86106439713,55000.0,1667616.1053951813,359.3220338983051,1634.3389830508474,557.6271186440678,2551.2881355932204,1727962969.5451035,55917.268778290694,1727907052.2763252,285910365.68696874,True,direct_cheaper_than_mining,-1727907052.2763252,-1441996686.5893564,6.98504623023469
721795,       (2015 OJ2),2015 OJ2,N,3.101395167988102,0.2746219008358993,26.91349295251949,1.25105,3.065,7659581874160.903,765958187416.0903,0.9999,C,0.9999,20051261450682.992,8.896552373745362,52854.04222794763,55000.0,1442716.4938766512,589.8305084745763,0.0,866.8644067796611,1456.6949152542375,1503016578.9073775,52848.75682372484,1502963730.1505537,278138631.2284281,True,direct_cheaper_than_mining,-1502963730.1505537,-1224825098.9221256,3.9882133203401438
288203,288204 (2003 YM12),288204,N,3.4439589217139,0.1673626643417739,9.560004018931158,1.90215,5.398,41841983786455.25,4184198378645.5254,0.9999,C,0.9999,109533988969778.14,8.001760303584772,59114.5598629492,55000.0,1543180.5039970237,589.8305084745763,49.52542372881356,866.8644067796611,1506.2203389830509,1603501485.5418549,59108.64840696291,1603442376.8934479,293993291.67770207,True,direct_cheaper_than_mining,-1603442376.8934479,-1309449085.215746,4.123806540679126
296859,296860 (2009 WU225),296860,N,3.998172711262009,0.1612572214646631,2.821162360802174,2.36705,5.779,51341873176298.08,5134187317629.808,0.9999,C,0.9999,134402809362036.84,8.272074792905848,58162.230201531405,55000.0,1116151.3153080514,906.7796610169491,0.0,928.7118644067797,1835.491525423729,1176383474.7816355,58156.41397851125,1176325318.367657,291581532.0920193,True,direct_cheaper_than_mining,-1176325318.367657,-884743786.2756376,5.025301917655658
154449,154450 (2003 CE6),154450,N,2.356380278086045,0.0684554267457406,2.968927387552985,1.2139,2.070,2359525431127.6436,235952543112.76437,0.9999,C,0.9999,6176768144313.203,6.044616077581189,96430.62875821652,55000.0,611932.985685926,359.3220338983051,1881.966101694915,495.77966101694915,2737.0677966101694,672060267.7469487,96420.9856953407,671963846.7612534,388495637.3509171,True,direct_cheaper_than_mining,-671963846.7612534,-283468209.41033626,7.493683221383078
16881, 16882 (1998 BO13),16882,N,3.309157544545821,0.1910668417515919,0.5369884932974955,1.67318,9.827,252450650644108.72,25245065064410.875,0.9999,C,0.9999,660865577602378.9,8.041562721040055,77957.75212050833,55000.0,877076.3093550261,589.8305084745763,0.0,866.8644067796611,1456.6949152542375,937258741.2273719,77949.95634529628,937180791.2710266,341713373.6967528,True,direct_cheaper_than_mining,-937180791.2710266,-595467417.5742738,3.9882133203401438
36273, 36274 (2000 AV107),36274,N,3.996134127846522,0.1682353216927681,15.55656423366754,2.30754,18.380,1651772180429460.2,165177218042946.03,0.9999,C,0.9999,4324010943532618.5,9.996239454756038,46123.67218890421,55000.0,1584146.4547298746,935.5932203389831,0.0,866.8644067796611,1802.4576271186443,1644475957.1924584,46119.05982168532,1644429838.1326368,261094077.10555273,True,direct_cheaper_than_mining,-1644429838.1326368,-1383335761.027084,4.9348600331790395
605861,       (2010 JZ126),2010 JZ126,N,3.58321753102979,0.2959795348814347,26.58429719624631,1.63793,2.842,6106408402424.691,610640840242.4691,0.9999,C,0.9999,15985362310012.281,7.945698022684577,40355.813660458196,55000.0,1689569.2782830368,849.1525423728814,0.0,619.4745762711864,1468.6271186440677,1749920708.6929195,40351.77807909215,1749880356.9148405,246487067.93802124,True,direct_cheaper_than_mining,-1749880356.9148405,-1503393288.9768193,4.020881912783211
132747,132748 (2002 PB45),132748,N,3.396720231611634,0.2508388826261655,4.785401176547246,1.55052,4.469,23743497376856.81,2374349737685.681,0.9999,C,0.9999,62155752295436.67,8.18578901025361,73883.35354115591,55000.0,1059781.4077186838,877.9661016949153,49.52542372881356,928.7118644067797,1856.2033898305085,1120001842.2514892,73875.9652058018,1119927966.2862833,331395024.6756625,True,direct_cheaper_than_mining,-1119927966.2862833,-788532941.6106207,5.082007911924732
116711,116712 (2004 DX4),116712,N,2.959449788311888,0.0700109387803928,14.0792425224088,1.764,6.306,66707632179020.414,6670763217902.042,0.9999,C,0.9999,174627309369163.38,7.373503377295605,58447.56633053161,55000.0,1091146.895638959,445.7627118644068,2872.4745762711864,495.77966101694915,3814.016949152542,1151373854.1932518,58441.72157389856,1151315412.471678,292304141.2599763,True,direct_cheaper_than_mining,-1151315412.471678,-859011271.2117016,10.442209306372463
214479,214480 (2005 TH74),214480,N,3.42761428599364,0.1773097542420231,18.58684661370226,1.81864,6.840,85129862386347.38,8512986238634.738,0.9999,C,0.9999,222853042896197.3,8.831978688137891,53541.48200975287,55000.0,1449668.6187689828,676.271186440678,2278.169491525424,681.3220338983051,3635.762711864407,1509970149.8416867,53536.1278615519,1509916613.7138252,279879561.444631,True,direct_cheaper_than_mining,-1509916613.7138252,-1230037052.2691941,9.95417580250351
108660,108661 (2001 NP20),108661,N,3.402875912358614,0.096788371021818,21.63701194937353,2.06192,8.718,176264243027006.03,17626424302700.605,0.9999,C,0.9999,461424719965984.4,8.684617211494496,44334.16815700599,55000.0,2203697.8605246106,474.5762711864407,1238.135593220339,619.4745762711864,2332.186440677966,2264156229.6796,44329.73474019029,2264111899.9448595,256562186.86061043,True,direct_cheaper_than_mining,-2264111899.9448595,-2007549713.084249,6.385178482348983
605978,       (2010 JE138),2010 JE138,N,2.520331320737857,0.0416743083124312,25.74759184808505,1.43687,2.720,5353284669359.749,535328466935.9749,0.9999,C,0.9999,14013834212983.637,7.967855817795127,51614.38387516163,55000.0,2365721.413919745,445.7627118644068,792.4067796610169,372.08474576271186,1610.2542372881358,2426213483.97384,51609.222436774115,2426161874.7514033,274999216.34256566,True,direct_cheaper_than_mining,-2426161874.7514033,-2151162658.408838,4.408635831042124
321655,321656 (2010 BM90),321656,N,5.105823634818376,0.05395418314639,12.47751465005042,3.87037,10.477,305931684448677.8,30593168444867.78,0.9999,C,0.9999,800868283897062.2,9.136166012000883,49350.63728847499,55000.0,1887165.9619675034,964.406779661017,0.0,866.8644067796611,1831.271186440678,1947558492.4875925,49345.70222474614,1947509146.7853677,269266314.43770415,True,direct_cheaper_than_mining,-1947509146.7853677,-1678242832.3476636,5.013747259248947
2919,  2920 Automedon (1981 JR),2920,N,5.108129723938056,0.026530415892831,21.12013432930235,3.98761,88.574,1.848555098276969e+17,1.8485550982769692e+16,0.9999,C,0.9999,4.839149471929238e+17,10.154962696764878,35581.97398261577,55000.0,2327413.420001868,935.5932203389831,0.0,866.8644067796611,1802.4576271186443,2387897521.9932284,35578.415785217505,2387861943.577443,234397395.55880687,True,direct_cheaper_than_mining,-2387861943.577443,-2153464548.018636,4.9348600331790395
269575,269576 (2009 WT198),269576,N,3.946213447907761,0.2650995374463046,5.08402870741708,1.92218,4.985,32954074116450.566,3295407411645.0566,0.9999,C,0.9999,86267209728928.19,10.270980775485752,58941.44586608934,55000.0,1536931.0038499914,1050.8474576271187,1337.186440677966,805.0169491525423,3193.0508474576272,1597250685.4987922,58935.551721502736,1597191749.9470706,293554883.25858283,True,direct_cheaper_than_mining,-1597191749.9470706,-1303636866.6884878,8.742096776064688
438768,438769 (2008 UC313),438769,N,2.753977238295296,0.1499251542454156,13.83161655217324,1.36028,2.717,5335591124382.581,533559112438.2581,0.9999,C,0.9999,13967516032415.133,7.152470522856708,82352.03696373,55000.0,860090.6545215289,474.5762711864407,0.0,619.4745762711864,1094.050847457627,920269553.3776693,82343.80176003363,920187209.5759093,352841829.5479362,True,direct_cheaper_than_mining,-920187209.5759093,-567345380.027973,2.9953479738744067
604141,       (2010 HL34),2010 HL34,N,3.362903024655666,0.291342718111848,24.42072521188792,1.50065,3.446,10885777305031.578,1088577730503.1578,0.9999,C,0.9999,28496799227831.355,6.843491970639068,38072.707866836325,55000.0,1853367.3595021598,330.50847457627117,2278.169491525424,681.3220338983051,3290.0,1913752859.9129362,38068.90059604964,1913714791.01234,240705139.15224984,True,direct_cheaper_than_mining,-1913714791.01234,-1673009651.8600903,9.007529089664613
140945,140946 (2001 VO94),140946,N,2.971483272466811,0.2916083361785954,18.11171245452272,1.11085,4.557,25173912129182.812,2517391212918.2812,0.9999,C,0.9999,65900293531892.18,8.136732473926806,67593.84651797372,55000.0,1219805.8836319908,906.7796610169491,0.0,557.6271186440678,1464.406779661017,1280059603.2557862,67587.08713332193,1279992016.1686528,315466949.06600845,True,direct_cheaper_than_mining,-1279992016.1686528,-964525067.1026443,4.009327254376501
245077,245078 (2004 JU36),245078,N,2.89284622916942,0.1956204548213001,4.20140869523122,1.31338,3.189,8627345367020.941,862734536702.0942,0.9999,C,0.9999,22584673735656.914,8.024575484584615,88321.17598928313,55000.0,886452.6587989726,416.9491525423729,0.0,681.3220338983051,1098.2711864406779,946637040.9520028,88312.3438716842,946548728.608131,367958578.34448063,True,direct_cheaper_than_mining,-946548728.608131,-578590150.2636504,3.0069026322811165
597709,       (2010 BJ16),2010 BJ16,N,5.165277710476156,0.2233309792354519,8.617269052090185,3.0076,9.047,196982387583186.88,19698238758318.688,0.9999,C,0.9999,515660700479546.8,8.674632976019339,46645.28359134363,55000.0,2108255.5906402594,705.0847457627119,49.52542372881356,681.3220338983051,1435.9322033898306,2168694107.8031125,46640.61906298449,2168647467.1840496,262415049.61202896,True,direct_cheaper_than_mining,-2168647467.1840496,-1906232417.5720205,3.9313681133191802
242320,242321 (2003 WB170),242321,N,3.988503283622985,0.2725588878639894,11.47730999542327,1.91979,6.327,67376295616494.586,6737629561649.459,0.9999,C,0.9999,176377737215954.4,8.890920041290439,61595.581548002214,55000.0,1344366.15487451,532.2033898305085,49.52542372881356,1237.9491525423728,1819.677966101695,1404645783.0347238,61589.42198984741,1404584193.6127338,300276439.28260314,True,direct_cheaper_than_mining,-1404584193.6127338,-1104307754.3301306,4.982006751818466
231801,231802 (2000 ED52),231802,N,2.275416391561127,0.0427766572610645,1.306377067756026,1.17099,1.974,2046232938050.0657,204623293805.0066,0.9999,C,0.9999,5356630727879.753,5.49621868606061,112385.97280348022,55000.0,502725.3352408803,359.3220338983051,0.0,372.08474576271186,731.406779661017,562829902.1106104,112374.73420619988,562717527.3764042,428902290.1130953,True,direct_cheaper_than_mining,-562717527.3764042,-133815237.26330888,2.002482627408671
348520,348521 (2005 UF57),348521,N,3.009332628759327,0.2607357886109806,9.542913503255091,1.22284,3.643,12861485721231.78,1286148572123.178,0.9999,C,0.9999,33668810788564.867,8.283296561147012,77441.72012736369,55000.0,896156.0963391046,676.271186440678,1931.4915254237287,681.3220338983051,3289.084745762712,956342496.8071431,77433.97595535095,956265062.8311877,340406530.95478386,True,direct_cheaper_than_mining,-956265062.8311877,-615858531.8764038,9.005023260130628
604178,       (2010 HP37),2010 HP37,N,3.345601274049798,0.1962400323969169,25.57820109328904,1.8319,3.125,8118273740553.946,811827374055.3947,0.9999,C,0.9999,21252025498832.32,7.696490500647701,49644.43055087917,55000.0,1900302.3245225702,474.5762711864407,0.0,619.4745762711864,1094.050847457627,1960697587.4060707,49639.46610782408,1960647947.9399629,270010341.1602967,True,direct_cheaper_than_mining,-1960647947.9399629,-1690637606.7796662,2.9953479738744067
605507,       (2010 JS81),2010 JS81,N,3.264893386854845,0.0656302733286316,24.72583447174159,2.12601,5.400,41888509338667.8,4188850933866.78,0.9999,C,0.9999,109655783609078.0,7.882895497438236,48402.16686984872,55000.0,1769556.5917331364,618.6440677966102,2129.593220338983,557.6271186440678,3305.864406779661,1829924659.504217,48397.326653161734,1829876262.1775637,266864328.32246238,True,direct_cheaper_than_mining,-1829876262.1775637,-1563011933.8551013,9.050963468253691
275136,275137 (2009 VP72),275137,N,5.208552340985084,0.2247000032324322,11.9621989386659,3.05976,12.007,460486770913709.25,46048677091370.93,0.9999,C,0.9999,1205462751083008.5,8.752187770039788,41143.25343981074,55000.0,1973791.6548601794,647.457627118644,49.52542372881356,743.1694915254237,1440.1525423728813,2034202203.5243905,41139.13911446676,2034161064.385276,248481246.54333118,True,direct_cheaper_than_mining,-2034161064.385276,-1785679817.841945,3.9429227717258897
88245, 88246 (2001 DZ25),88246,N,3.998648711584546,0.086024911313857,17.08300562993486,2.68925,10.120,275711679458404.97,27571167945840.496,0.9999,C,0.9999,721758323189541.8,8.344779024570942,41620.749279191485,55000.0,1633128.6411854324,762.7118644067797,1287.6610169491526,681.3220338983051,2731.6949152542375,1693468331.942799,41616.58720426357,1693426715.3555949,249690497.0942756,True,direct_cheaper_than_mining,-1693426715.3555949,-1443736218.2613192,7.478973073933573
6641,  6642 Henze (1990 UE3),6642,N,3.16386492066276,0.2468540738919147,4.320199198610347,1.4028,14.928,7720973932630542.0,2316292179789163.0,7.67585,M,7.67585,7838194125781606.0,7.842888198628533,77899.52290864574,55000.0,1042442.1564232978,532.2033898305085,99.05084745762711,866.8644067796611,1498.1186440677966,1102658984.3918338,597945.0529183283,1102061039.3389153,341565909.15210414,True,direct_cheaper_than_mining,-1102061039.3389153,-760495130.1868112,4.101625308878293
286198,286199 (2001 UM68),286199,N,2.742518171196589,0.3179008189921402,2.848220475509486,0.865376,1.191,3921051003258.798,1176315300977.6394,7.67585,M,7.67585,3980580585921.25,7.642686836779933,92510.30866593913,55000.0,720117.2012539315,733.8983050847457,49.52542372881356,310.2372881355932,1093.6610169491523,780266985.6317923,710095.2527734488,779556890.3790189,378567489.6258754,True,direct_cheaper_than_mining,-779556890.3790189,-400989400.7531435,2.994280676109931
598672,       (2010 BX116),2010 BX116,N,2.517334952579514,0.019842171498016,24.78837201797533,1.45868,3.346,86945081092168.45,26083524327650.535,7.67585,M,7.67585,88265085444998.4,6.864380397993221,39061.53614364911,55000.0,1534682.813518644,388.135593220339,792.4067796610169,433.93220338983053,1614.4745762711864,1595002027.543856,299830.49220822897,1594702197.0516477,243209330.89573395,True,direct_cheaper_than_mining,-1594702197.0516477,-1351492866.1559138,4.420190489448833
165171,165172 (2000 QU124),165172,N,2.219807082612552,0.2244241393942265,21.96617299979392,0.75645,2.176,23913540504244.2,7174062151273.26,7.67585,M,7.67585,24276597012567.14,8.828028533768,57915.77538966427,55000.0,1175648.8468562455,474.5762711864407,1238.135593220339,495.77966101694915,2208.4915254237285,1235893381.8163917,444552.80452475447,1235448829.011867,290957389.23578054,True,direct_cheaper_than_mining,-1235448829.011867,-944491439.7760866,6.04652026125593
598518,       (2010 BP103),2010 BP103,N,3.222780330533374,0.0972984516011268,14.72915505080237,1.91653,3.812,128565926208754.62,38569777862626.38,7.67585,M,7.67585,130517820209995.1,6.841847130172513,64486.16314308533,55000.0,1472934.102501844,618.6440677966102,0.0,495.77966101694915,1114.4237288135594,1533240472.7951646,494986.1153618515,1532745486.6798027,307596790.7875234,True,direct_cheaper_than_mining,-1532745486.6798027,-1225148695.8922791,3.051125883130895
600758,       (2010 DC63),2010 DC63,N,2.72218286441515,0.0942991685550102,25.7144838242735,1.48363,4.826,260873016323009.1,78261904896902.72,7.67585,M,7.67585,264833602853685.94,7.46498560659187,51559.94071291598,55000.0,1987972.2603830064,445.7627118644068,1634.3389830508474,495.77966101694915,2575.8813559322034,2048385758.613166,395766.3709212361,2047989992.242245,274861339.9078179,True,direct_cheaper_than_mining,-2047989992.242245,-1773128652.334427,7.052378797897887
598087,       (2010 BM56),2010 BM56,N,3.248123068997739,0.3089076899943577,11.73227380540188,1.2674,4.421,200552810154259.75,60165843046277.93,7.67585,M,7.67585,203597612448425.97,7.5797623561573,59422.25140929312,55000.0,1134352.3882170524,849.1525423728814,643.8305084745763,557.6271186440678,2050.6101694915255,1194588333.5138016,456116.2884800226,1194132217.2253215,294772515.5813488,True,direct_cheaper_than_mining,-1194132217.2253215,-899359701.6439728,5.614264666643465
155596,155597 (2000 CE61),155597,N,2.280606307785579,0.0769995650503522,7.689530103785349,1.11392,2.043,19791208171161.46,5937362451348.438,7.67585,M,7.67585,20091679234107.54,6.378275312759126,87273.14069343678,55000.0,552205.7949072142,359.3220338983051,1287.6610169491526,557.6271186440678,2204.6101694915255,612320653.7125549,669895.5369917167,611650758.1755632,365304445.77537817,True,direct_cheaper_than_mining,-611650758.1755632,-246346312.40018505,6.035893687861808
519038,519039 (2010 KO18),519039,N,3.147733200602543,0.2071452961510749,9.242630932563804,1.493,2.786,50189231206972.555,15056769362091.766,7.67585,M,7.67585,50951206500182.79,8.487086245949639,80230.91551345326,55000.0,995492.779829906,474.5762711864407,2080.0677966101694,743.1694915254237,3297.813559322034,1055699842.3281105,615840.4728439403,1055084001.8552666,347470123.51235366,True,direct_cheaper_than_mining,-1055084001.8552666,-707613878.3429129,9.028921449204747
307404,307405 (2002 TP154),307405,N,2.580444889054694,0.1388006232314744,18.46790141191966,1.23931,2.280,27508806471138.44,8252641941341.531,7.67585,M,7.67585,27926446478220.22,5.962462120220392,69888.28262734391,55000.0,1232458.6355119988,301.6949152542373,841.9322033898304,495.77966101694915,1639.4067796610168,1292714986.9081855,536451.9742050978,1292178534.9339805,321277571.69459695,True,direct_cheaper_than_mining,-1292178534.9339805,-970900963.2393835,4.488451142124618
6968,  6969 Santaro (1991 VF5),6969,N,2.198429743782346,0.0314412099873267,7.107867744003892,1.1542,6.177,547015976759080.06,164104793027724.0,7.67585,M,7.67585,555320799312803.0,5.657090739715134,95064.60505323914,55000.0,597389.4229782117,388.135593220339,0.0,372.08474576271186,760.2203389830509,657513679.9781911,729701.6486979056,656783978.3294933,385036204.23839146,True,direct_cheaper_than_mining,-656783978.3294933,-271747774.0911018,2.0813698534785785
39182, 39183 (2000 WE165),39183,N,2.764307588733665,0.187007840447975,10.74367707192892,1.25682,3.539,102874774180977.6,30862432254293.277,7.67585,M,7.67585,104436623891271.55,6.132853280581598,85065.1398954939,55000.0,1157189.173453104,359.3220338983051,2426.7457627118642,681.3220338983051,3467.3898305084745,1217429868.8011823,652947.2540668269,1216776921.5471153,359712719.18596786,True,direct_cheaper_than_mining,-1216776921.5471153,-857064202.3611474,9.49319597675147
207563,207564 (2006 PZ),207564,N,2.455089068329596,0.1805545530929199,11.19002539173493,1.00845,2.498,36177996224968.19,10853398867490.455,7.67585,M,7.67585,36727252282858.33,7.128371891780986,93241.84402511214,55000.0,1015207.8004547134,705.0847457627119,1436.2372881355932,433.93220338983053,2575.2542372881358,1075418963.677208,715710.408460157,1074703253.2687478,380420091.1841686,True,direct_cheaper_than_mining,-1074703253.2687478,-694283162.0845792,7.050661840624602
673353,       (2014 FF56),2014 FF56,N,2.254336105232921,0.3048989090389082,20.39893364111521,0.709524,1.640,10237614006994.498,3071284202098.349,7.67585,M,7.67585,10393041949346.982,5.790002482269008,74462.93024646479,55000.0,1094023.8316937694,215.25423728813558,0.0,495.77966101694915,711.0338983050847,1154251388.6507618,571566.2831323268,1153679822.3676295,332862793.3814971,True,direct_cheaper_than_mining,-1153679822.3676295,-820817028.9861324,1.9467047181521826
